Cluster ID,confidence_score,Id,product,seller name,quantity,price,price1,price2,territory,lastcolumn
67,0.565213495089273,197,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Alan Barnes,22501,7.27,7.64,1.39,Northwest Territories,Envelopes
647,0.565213495089273,198,GBC Standard Plastic Binding Systems Combs,Carlos Soltero,22532,-11.8,8.85,5.6,Northwest Territories,Binders and Binder Accessories
22,0.565213495089273,199,Xerox 1930,Clay Rozendal,23264,-50.82,6.48,6.81,Northwest Territories,Paper
240,0.565213495089273,200,Avery 474,Clay Rozendal,23264,17.99,2.88,0.99,Northwest Territories,Labels
469,0.565213495089273,201,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Julia West,23488,-11053.6,880.98,44.55,Northwest Territories,Bookcases
648,0.565213495089273,202,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Alan Barnes,23584,636.18,200.97,15.59,Northwest Territories,Office Machines
507,0.565213495089273,203,"IBM 80 Minute CD-R Spindle, 50/Pack",Joy Bell,24007,135.65,20.89,1.99,Northwest Territories,Computer Peripherals
282,0.565213495089273,204,"Peel & Seel® Recycled Catalog Envelopes, Brown",Joy Bell,24007,-13.95,11.58,6.97,Northwest Territories,Envelopes
589,0.565213495089273,205,Avery 506,Joy Bell,24007,66.17,4.13,0.5,Northwest Territories,Labels
172,0.565213495089273,206,Prang Drawing Pencil Set,Jack Lebron,24038,-0.95,2.78,1.34,Northwest Territories,Pens & Art Supplies
314,0.565213495089273,207,TDK 4.7GB DVD+RW,Anthony Johnson,24097,-35.34,14.48,1.99,Northwest Territories,Computer Peripherals
649,0.565213495089273,208,U.S. Robotics 56K Internet Call Modem,Anthony Johnson,24097,399.93,99.99,19.99,Northwest Territories,Computer Peripherals
403,0.565213495089273,209,Xerox 190,Anthony Johnson,24097,-8.15,4.98,4.86,Northwest Territories,Paper
360,0.565213495089273,210,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Eugene Barchas,24128,7.07,21.98,8.32,Northwest Territories,Paper
650,0.565213495089273,211,CF 888,Eugene Barchas,24128,1459.79,195.99,3.99,Northwest Territories,Telephones and Communication
648,0.565213495089273,212,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Thomas Seio,24294,1951.3,200.97,15.59,Northwest Territories,Office Machines
651,0.565213495089273,213,Dana Halogen Swing-Arm Architect Lamp,Bryan Mills,24387,51.9,40.97,14.45,Northwest Territories,Office Furnishings
16,0.565213495089273,214,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Bryan Mills,24387,1418.36,349.45,60,Northwest Territories,Tables
652,0.565213495089273,215,Lexmark Z25 Color Inkjet Printer,Eugene Barchas,24515,121.48,80.97,33.6,Northwest Territories,Office Machines
653,0.565213495089273,216,Hon Multipurpose Stacking Arm Chairs,Sylvia Foulston,24743,176.67,216.6,64.2,Northwest Territories,Chairs & Chairmats
654,0.565213495089273,217,Hon Olson Stacker Stools,Sylvia Foulston,24743,753.61,140.81,24.49,Northwest Territories,Chairs & Chairmats
655,0.565213495089273,218,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Carl Ludwig,24871,75.3,22.72,8.99,Northwest Territories,Office Furnishings
436,0.565213495089273,219,12-1/2 Diameter Round Wall Clock,Julia West,25318,-65.18,19.98,10.49,Northwest Territories,Office Furnishings
656,0.565213495089273,220,Epson DFX5000+ Dot Matrix Printer,Don Jones,25377,-3755.03,1500.97,29.7,Northwest Territories,Office Machines
614,0.565213495089273,221,"Fellowes Basic 104-Key Keyboard, Platinum",Mike Pelletier,25634,28.99,20.95,4,Northwest Territories,Computer Peripherals
657,0.565213495089273,222,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Mike Pelletier,25634,185.32,23.99,6.71,Northwest Territories,Envelopes
658,0.565213495089273,223,GBC Standard Therm-A-Bind Covers,Eugene Barchas,25733,-42.99,24.92,12.98,Northwest Territories,Binders and Binder Accessories
325,0.565213495089273,224,"80 Minute CD-R Spindle, 100/Pack - Staples",Ann Chong,25767,-59.2,39.48,1.99,Northwest Territories,Computer Peripherals
226,0.565213495089273,225,Xerox 1892,Ann Chong,25767,108.01,38.76,13.26,Northwest Territories,Paper
257,0.565213495089273,226,Staples Paper Clips,Charles McCrossin,26023,19.86,2.47,1.02,Northwest Territories,Rubber Bands
659,0.565213495089273,227,"Metal Folding Chairs, Beige, 4/Carton",Annie Cyprus,26051,-127.39,33.94,19.19,Northwest Territories,Chairs & Chairmats
113,0.565213495089273,228,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Annie Cyprus,26051,22.46,8.33,1.99,Northwest Territories,Computer Peripherals
50,0.565213495089273,229,Computer Printout Paper with Letter-Trim Perforations,Carlos Soltero,26116,81.71,18.97,9.03,Northwest Territories,Paper
343,0.565213495089273,230,Bush Mission Pointe Library,Doug Bickford,26182,-549.27,150.98,66.27,Northwest Territories,Bookcases
654,0.565213495089273,231,Hon Olson Stacker Stools,Carlos Daly,26272,-4.19,140.81,24.49,Northwest Territories,Chairs & Chairmats
42,0.565213495089273,232,Xerox 1929,Fred Wasserman,26370,52.02,22.84,5.47,Northwest Territories,Paper
348,0.565213495089273,233,Home/Office Personal File Carts,Fred Wasserman,26370,63.83,34.76,5.49,Northwest Territories,Storage & Organization
660,0.565213495089273,234,Avery 507,Sylvia Foulston,26499,8.78,2.88,0.5,Northwest Territories,Labels
171,0.565213495089273,235,i470,Michelle Lonsdale,26531,1215.44,205.99,5.26,Northwest Territories,Telephones and Communication
661,0.565213495089273,236,3M Organizer Strips,Sylvia Foulston,26567,-44.07,5.4,7.78,Northwest Territories,Binders and Binder Accessories
662,0.565213495089273,237,"Imation 3.5 IBM Diskettes, 10/Box",Sylvia Foulston,26567,-100.51,8.46,8.99,Northwest Territories,Computer Peripherals
663,0.565213495089273,238,"GE 4 Foot Flourescent Tube, 40 Watt",Sylvia Foulston,26567,-17.75,14.98,8.99,Northwest Territories,Office Furnishings
664,0.565213495089273,239,300 Series Non-Flip,Sylvia Foulston,26567,1374.95,155.99,8.08,Northwest Territories,Telephones and Communication
88,0.565213495089273,240,"Executive Impressions 13"" Chairman Wall Clock",Charlotte Melton,26854,-12.95,25.38,8.99,Northwest Territories,Office Furnishings
665,0.565213495089273,241,Micro Innovations 104 Keyboard,Barry French,27109,-154.66,10.97,6.5,Northwest Territories,Computer Peripherals
312,0.565213495089273,242,US Robotics 56K V.92 External Faxmodem,Heather Kirkland,27111,-127.56,99.99,19.99,Northwest Territories,Computer Peripherals
666,0.565213495089273,243,Fellowes Staxonsteel® Drawer Files,Heather Kirkland,27111,282.18,193.17,19.99,Northwest Territories,Storage & Organization
484,0.565213495089273,244,Accessory39,Heather Kirkland,27111,-96.34,20.99,3.3,Northwest Territories,Telephones and Communication
667,0.565213495089273,245,Telescoping Adjustable Floor Lamp,Henry Goldwyn,27264,44.54,19.99,11.17,Northwest Territories,Office Furnishings
111,0.565213495089273,246,Canon MP41DH Printing Calculator,Frank Price,27392,2509.52,150.98,13.99,Northwest Territories,Office Machines
668,0.565213495089273,247,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Jim Radford,27553,1166.93,370.98,99,Northwest Territories,Storage & Organization
669,0.565213495089273,248,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Jim Radford,27553,297.11,179.99,13.99,Northwest Territories,Telephones and Communication
1219,1.0,249,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Ralph Knight,27555,65.41,6.74,1.72,Northwest Territories,Paper
320,0.565213495089273,250,Belkin 6 Outlet Metallic Surge Strip,Delfina Latchford,27680,-46.98,10.89,4.5,Northwest Territories,Appliances
183,0.565213495089273,251,Xerox 21,Delfina Latchford,27680,-46.89,6.48,6.6,Northwest Territories,Paper
670,0.565213495089273,252,GBC DocuBind TL200 Manual Binding Machine,Roy Skaria,27778,-105.14,223.98,15.01,Northwest Territories,Binders and Binder Accessories
264,0.565213495089273,253,"Sauder Forest Hills Library, Woodland Oak Finish",Roy Skaria,27778,-393.96,140.98,36.09,Northwest Territories,Bookcases
671,0.565213495089273,254,Xerox 1940,Monica Federle,27909,-23.24,54.96,10.75,Northwest Territories,Paper
3,0.565213495089273,255,Bagged Rubber Bands,Monica Federle,27909,-24.86,1.26,0.7,Northwest Territories,Rubber Bands
672,0.565213495089273,256,Xerox 1897,Charles McCrossin,28003,-95.92,4.98,6.07,Northwest Territories,Paper
673,0.565213495089273,257,Poly Designer Cover & Back,Don Miller,28035,89.56,18.99,5.23,Northwest Territories,Binders and Binder Accessories
389,0.565213495089273,258,Bionaire Personal Warm Mist Humidifier/Vaporizer,Jeremy Lonsdale,28135,520.69,46.89,5.1,Northwest Territories,Appliances
373,0.565213495089273,259,"Acme® 8"" Straight Scissors",Jeremy Lonsdale,28135,38.23,12.98,3.14,Northwest Territories,"Scissors, Rulers and Trimmers"
674,0.565213495089273,260,Heavy-Duty E-Z-D® Binders,Grant Carroll,28165,-12.8,10.91,2.99,Northwest Territories,Binders and Binder Accessories
580,0.565213495089273,261,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Carl Ludwig,28289,-46.03,4.98,4.75,Northwest Territories,Paper
529,0.565213495089273,262,Deluxe Rollaway Locking File with Drawer,Carlos Daly,28486,-517.47,415.88,11.37,Northwest Territories,Storage & Organization
125,0.565213495089273,263,252,Ralph Knight,28675,4.39,65.99,5.92,Northwest Territories,Telephones and Communication
537,0.565213495089273,264,6160,Cindy Schnelling,28870,822.4,115.99,2.5,Northwest Territories,Telephones and Communication
250,0.565213495089273,265,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Claudia Miner,28871,-56.12,5.02,5.14,Northwest Territories,Computer Peripherals
593,0.565213495089273,266,Prismacolor Color Pencil Set,Roy Skaria,29030,24.6,19.84,4.1,Northwest Territories,Pens & Art Supplies
101,0.565213495089273,267,Wilson Jones DublLock® D-Ring Binders,Delfina Latchford,29095,54.46,6.75,2.99,Northwest Territories,Binders and Binder Accessories
675,0.565213495089273,268,Binder Posts,Edward Hooks,29287,-106.4,5.74,5.01,Northwest Territories,Binders and Binder Accessories
676,0.565213495089273,269,Epson LQ-570e Dot Matrix Printer,Edward Hooks,29287,2699.67,270.97,28.06,Northwest Territories,Office Machines
677,0.565213495089273,270,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Don Miller,29510,1292.44,260.98,41.91,Northwest Territories,Bookcases
678,0.565213495089273,271,Fellowes PB300 Plastic Comb Binding Machine,Grant Carroll,29795,8793.54,387.99,19.99,Northwest Territories,Binders and Binder Accessories
679,0.565213495089273,272,Rush Hierlooms Collection Rich Wood Bookcases,Grant Carroll,29795,813.83,160.98,35.02,Northwest Territories,Bookcases
450,0.565213495089273,273,Avery 481,Brad Eason,29861,5.58,3.08,0.99,Northwest Territories,Labels
105,0.565213495089273,274,Sharp AL-1530CS Digital Copier,Charles McCrossin,30658,6907.61,499.99,24.49,Northwest Territories,Copiers and Fax
550,0.565213495089273,275,"SAFCO Commercial Wire Shelving, Black",Charles McCrossin,30658,-942.5,138.14,35,Northwest Territories,Storage & Organization
39,0.565213495089273,276,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Charles McCrossin,30947,261.24,41.94,2.99,Northwest Territories,Binders and Binder Accessories
563,0.565213495089273,277,Self-Adhesive Address Labels for Typewriters by Universal,Charles McCrossin,30947,183.53,7.31,0.49,Northwest Territories,Labels
680,0.565213495089273,278,StarTAC Series,Bryan Mills,31077,470.83,65.99,3.9,Northwest Territories,Telephones and Communication
681,0.565213495089273,279,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Monica Federle,31111,-29.02,7.64,5.83,Northwest Territories,Paper
651,0.565213495089273,280,Dana Halogen Swing-Arm Architect Lamp,Michelle Lonsdale,31169,109.88,40.97,14.45,Northwest Territories,Office Furnishings
1220,1.0,281,Global Comet™ Stacking Armless Chair,Michelle Lonsdale,31270,801.72,299.05,87.01,Northwest Territories,Chairs & Chairmats
229,0.565213495089273,282,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,Michelle Lonsdale,31270,-328.36,291.73,48.8,Northwest Territories,Chairs & Chairmats
682,0.565213495089273,283,"Fellowes Internet Keyboard, Platinum",Michelle Lonsdale,31270,-112.44,30.42,8.65,Northwest Territories,Computer Peripherals
529,0.565213495089273,284,Deluxe Rollaway Locking File with Drawer,Beth Thompson,31364,-539.59,415.88,11.37,Northwest Territories,Storage & Organization
683,0.565213495089273,285,Luxo Economy Swing Arm Lamp,Cindy Schnelling,31393,-27.31,19.94,14.87,Northwest Territories,Office Furnishings
397,0.565213495089273,286,"*Staples* vLetter Openers, 2/Pack",Cindy Schnelling,31393,-32.65,3.68,1.32,Northwest Territories,"Scissors, Rulers and Trimmers"
635,0.565213495089273,287,Staples 6 Outlet Surge,Nicole Hansen,31492,-12.25,11.97,4.98,Northwest Territories,Appliances
684,0.565213495089273,288,Acco Perma® 2700 Stacking Storage Drawers,Nicole Hansen,31492,-21.1,29.74,6.64,Northwest Territories,Storage & Organization
685,0.565213495089273,289,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Nicole Hansen,31492,-235.56,95.43,19.99,Northwest Territories,Storage & Organization
686,0.565213495089273,290,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Cari Schnelling,31558,900.06,300.65,24.49,Northwest Territories,Appliances
687,0.565213495089273,291,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Cari Schnelling,31558,455.37,45.19,1.99,Northwest Territories,Computer Peripherals
156,0.565213495089273,292,Lock-Up Easel 'Spel-Binder',Roy Skaria,31618,147.45,28.53,1.49,Northwest Territories,Binders and Binder Accessories
688,0.565213495089273,293,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Susan Vittorini,31684,23.48,5.68,1.46,Northwest Territories,Paper
689,0.565213495089273,294,"Tenex File Box, Personal Filing Tote with Lid, Black",Susan Vittorini,31684,-328.18,15.51,17.78,Northwest Territories,Storage & Organization
602,0.565213495089273,295,Fellowes Black Plastic Comb Bindings,Sylvia Foulston,31781,-282.61,5.81,8.49,Northwest Territories,Binders and Binder Accessories
95,0.565213495089273,296,Assorted Color Push Pins,Sylvia Foulston,31781,5.53,1.81,0.75,Northwest Territories,Rubber Bands
690,0.565213495089273,297,HP Office Paper (20Lb. and 87 Bright),Chad Cunningham,32193,-10.25,6.68,6.93,Northwest Territories,Paper
691,0.565213495089273,298,Staples Vinyl Coated Paper Clips,Chad Cunningham,32193,37.33,3.93,0.99,Northwest Territories,Rubber Bands
111,0.565213495089273,299,Canon MP41DH Printing Calculator,Carlos Daly,32229,44.37,150.98,13.99,Northwest Territories,Office Machines
692,0.565213495089273,300,Newell 310,Carlos Daly,32229,-0.12,1.76,0.7,Northwest Territories,Pens & Art Supplies
693,0.565213495089273,301,Kensington 7 Outlet MasterPiece Power Center,Grant Carroll,32743,1280.19,177.98,0.99,Northwest Territories,Appliances
415,0.565213495089273,302,"DAX Metal Frame, Desktop, Stepped-Edge",Julia West,32806,-28.34,20.24,8.99,Northwest Territories,Office Furnishings
343,0.565213495089273,303,Bush Mission Pointe Library,Roy Skaria,33123,-996.67,150.98,66.27,Northwest Territories,Bookcases
130,0.565213495089273,304,Accessory21,Cindy Schnelling,33159,-70.97,20.99,0.99,Northwest Territories,Telephones and Communication
694,0.565213495089273,305,8860,Don Jones,33186,221.18,65.99,5.26,Northwest Territories,Telephones and Communication
695,0.565213495089273,306,Array® Memo Cubes,Beth Thompson,33377,11.94,5.18,2.04,Northwest Territories,Paper
442,0.565213495089273,307,"Fiskars 8"" Scissors, 2/Pack",Beth Thompson,33377,47.3,17.24,3.26,Northwest Territories,"Scissors, Rulers and Trimmers"
696,0.565213495089273,308,12 Colored Short Pencils,Alan Barnes,33444,-17.68,2.6,2.4,Northwest Territories,Pens & Art Supplies
697,0.565213495089273,309,Pizazz® Global Quick File™,Alan Barnes,33444,-30.48,14.97,7.51,Northwest Territories,Storage & Organization
698,0.5652135,310,Imation 5.2GB DVD-RAM,Carl Ludwig,33703,-131.48,60.98,1.99,Northwest Territories,Computer Peripherals
684,0.565213495089273,311,Acco Perma® 2700 Stacking Storage Drawers,Carl Ludwig,33703,56.26,29.74,6.64,Northwest Territories,Storage & Organization
699,0.565213495089273,312,Portable Personal File Box,Carl Ludwig,33703,-8.47,12.21,4.81,Northwest Territories,Storage & Organization
218,0.565213495089273,313,"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate",Jamie Kunitz,33734,106.53,29.14,4.86,Northwest Territories,Paper
700,0.565213495089273,314,Ibico Covers for Plastic or Wire Binding Elements,Heather Kirkland,33888,-44.92,11.5,7.19,Northwest Territories,Binders and Binder Accessories
599,0.565213495089273,315,Hanging Personal Folder File,Heather Kirkland,33888,-35.08,15.7,11.25,Northwest Territories,Storage & Organization
701,0.565213495089273,316,Tennsco Double-Tier Lockers,Heather Kirkland,33888,965.48,225.02,28.66,Northwest Territories,Storage & Organization
43,0.565213495089273,317,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Doug Bickford,33894,11.34,9.27,4.39,Northwest Territories,Paper
381,0.565213495089273,318,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Doug Bickford,33894,-32.48,6.84,8.37,Northwest Territories,"Scissors, Rulers and Trimmers"
250,0.565213495089273,319,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Doug Bickford,33894,-173.15,4.98,4.62,Northwest Territories,Computer Peripherals
131,0.565213495089273,320,PC Concepts 116 Key Quantum 3000 Keyboard,Doug Bickford,33894,-119.02,32.98,5.5,Northwest Territories,Computer Peripherals
702,0.565213495089273,321,Epson Stylus 1520 Color Inkjet Printer,Carlos Daly,33922,5353.19,500.97,69.3,Northwest Territories,Office Machines
703,0.565213495089273,322,Avery 494,Toby Braunhardt,34177,9.47,2.61,0.5,Northwest Territories,Labels
563,0.565213495089273,323,Self-Adhesive Address Labels for Typewriters by Universal,Toby Braunhardt,34177,73.18,7.31,0.49,Northwest Territories,Labels
564,0.565213495089273,324,Accessory37,Toby Braunhardt,34177,-83.95,20.99,2.5,Northwest Territories,Telephones and Communication
426,0.565213495089273,325,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Cari Schnelling,34215,-5.92,5.34,2.99,Northwest Territories,Binders and Binder Accessories
